,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
4742,2016,93000.0,1,20.5,1582,126.2,5.0,10.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4743,2007,52195.0,1,19.7,796,46.3,5.0,1.75,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4744,2016,20003.0,1,20.38,1968,143.0,5.0,19.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4745,2013,66314.0,1,19.87,1461,83.8,5.0,5.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4746,2009,76000.0,1,17.8,1399,68.0,5.0,2.75,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4747,2015,29000.0,1,19.67,1582,126.2,5.0,13.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4748,2011,30000.0,1,20.0,1399,68.0,5.0,3.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4749,2013,56526.0,1,15.26,1598,103.5,5.0,5.84,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4750,2015,38000.0,2,16.8,1969,150.0,5.0,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4751,2012,41000.0,1,19.08,1582,126.32,5.0,6.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4752,2009,53000.0,1,14.49,2993,258.0,5.0,36.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4753,2003,125000.0,3,14.8,1998,68.0,5.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4754,2010,242000.0,1,11.5,2982,171.0,7.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4755,2015,90000.0,1,26.21,1248,88.5,5.0,6.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4756,2018,11000.0,1,24.3,1248,88.5,5.0,9.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4757,2018,21936.0,1,21.76,1995,190.0,5.0,37.92,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4758,2013,41000.0,1,14.4,1598,103.6,5.0,5.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4759,2011,47000.0,1,17.0,1197,80.0,5.0,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4760,2009,110000.0,1,11.0,2993,235.0,5.0,18.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4761,2015,45960.0,1,19.1,1197,82.0,5.0,5.56,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4762,2013,48000.0,1,14.21,2143,203.0,5.0,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4763,2011,68000.0,1,12.39,2179,147.51,5.0,22.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4764,2011,41000.0,1,20.36,1197,78.9,5.0,2.65,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4765,2013,69573.0,2,22.32,1582,126.32,5.0,5.85,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4766,2012,115000.0,1,19.33,1968,138.1,5.0,6.95,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4767,2012,47629.0,1,15.1,2179,140.0,7.0,6.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4768,2004,66624.0,3,19.7,796,35.0,8.0,0.85,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4769,2013,80000.0,2,14.67,1798,177.46,5.0,7.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4770,2012,94868.0,1,22.9,1248,74.0,5.0,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4771,2010,76477.0,1,10.5,2179,120.0,8.0,4.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4772,2016,28000.0,1,13.7,1991,183.0,5.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4773,2017,28599.0,1,16.55,2498,105.0,6.0,9.66,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4774,2013,45348.0,2,19.01,1461,108.45,5.0,6.85,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4775,2013,80127.0,1,12.8,1968,167.6,5.0,23.68,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4776,2013,68000.0,2,12.39,2179,147.51,5.0,15.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4777,2012,75000.0,3,20.54,1598,103.6,5.0,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4778,2006,48000.0,2,11.62,2979,306.0,5.0,6.99,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4779,2019,41871.0,1,22.7,1582,126.2,5.0,15.57,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4780,2015,84931.0,1,15.3,2956,83.8,7.0,5.29,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4781,2016,15000.0,1,22.7,799,53.64,5.0,2.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4782,2009,110000.0,1,11.7,2993,245.0,5.0,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4783,2011,5900.0,1,7.94,4395,450.0,4.0,47.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4784,2002,103653.0,2,18.9,1061,47.0,5.0,1.22,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4785,2012,64806.0,1,16.47,1198,73.9,5.0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4786,2016,35000.0,1,20.62,1198,67.0,7.0,3.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4787,2016,40000.0,1,15.29,1591,121.3,5.0,11.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4788,2015,23876.0,1,24.07,998,67.1,5.0,3.46,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4789,2013,67901.0,1,14.66,2199,194.3,7.0,8.38,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4790,2014,68865.0,1,15.11,1598,103.6,5.0,4.8,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4791,2014,71000.0,2,25.8,1498,98.6,5.0,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4793,2014,25000.0,1,22.9,1248,74.0,5.0,3.95,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4794,2012,180000.0,1,20.5,1598,103.5,5.0,3.65,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4795,2005,131000.0,1,11.0,2987,198.5,5.0,10.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4796,2011,65000.0,2,12.05,2179,120.0,8.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4797,2012,117777.0,1,21.64,1461,84.8,5.0,4.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4798,2009,65000.0,2,17.5,1298,85.8,5.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4799,2017,46897.0,1,21.1,814,55.2,5.0,3.61,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4800,2015,36695.0,1,19.4,1198,86.8,5.0,4.29,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4801,2011,43000.0,1,18.06,1198,75.0,5.0,2.13,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4802,2008,54000.0,1,19.7,796,46.3,5.0,1.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4803,2011,89000.0,1,22.69,1995,190.0,5.0,13.95,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4804,2014,7000.0,1,16.47,1198,74.0,5.0,5.35,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4805,2014,58470.0,1,23.1,998,67.04,5.0,3.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4806,2014,37000.0,1,21.5,1197,81.8,5.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4807,2016,29000.0,1,26.21,1248,88.5,5.0,8.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4808,2013,52000.0,1,16.55,1968,147.51,5.0,19.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4809,2013,32807.0,1,19.4,1198,86.8,5.0,2.75,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4810,2013,86000.0,1,11.79,2179,120.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4811,2014,66500.0,1,26.0,1498,98.6,5.0,5.7,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4812,2012,94000.0,1,17.05,1995,184.0,5.0,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4813,2011,29000.0,2,18.0,995,62.0,5.0,1.75,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4814,2010,107389.0,2,20.0,1399,68.0,5.0,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4815,2015,36100.0,1,20.4,1197,81.8,5.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4816,2015,16329.0,1,19.27,2143,170.0,5.0,30.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4817,2014,36000.0,1,19.3,1968,141.0,5.0,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4818,2017,41816.0,1,18.56,1995,190.0,5.0,32.78,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4819,2015,54680.0,1,21.1,814,55.2,5.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4820,2017,14000.0,1,18.25,1968,187.74,5.0,43.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4821,2017,23977.0,1,18.16,1196,86.8,5.0,5.38,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4822,2013,30131.0,1,20.92,998,67.1,5.0,2.65,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4823,2017,2530.0,1,24.7,796,47.3,5.0,3.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4824,2015,39000.0,1,19.27,2143,167.62,5.0,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4825,2001,140000.0,3,20.3,1086,68.0,5.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4826,2017,32257.0,1,24.4,1120,71.0,5.0,6.83,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4827,2016,46983.0,1,25.8,1498,98.6,5.0,5.77,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4828,2008,107000.0,2,17.8,1248,75.0,5.0,3.1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4829,2017,19000.0,1,16.2,1199,74.0,5.0,4.95,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4830,2013,88000.0,1,17.11,1968,174.33,5.0,16.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4831,2012,84384.0,1,10.2,4367,308.0,7.0,52.54,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4832,2011,128000.0,3,16.0,2179,140.0,7.0,6.4,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4833,2011,71000.0,3,13.1,2499,141.0,7.0,6.95,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4834,2008,50000.0,1,17.2,1396,53.5,5.0,0.85,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4835,2016,16000.0,1,21.4,1197,83.1,5.0,6.95,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4836,2017,82000.0,1,24.4,1120,71.0,5.0,3.45,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4837,2008,80000.0,1,13.5,1799,130.0,5.0,2.75,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4838,2015,36000.0,2,18.6,1197,81.83,5.0,4.95,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4839,2018,17477.0,1,17.0,1198,108.5,5.0,9.62,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4840,2016,16725.0,1,18.6,1197,81.83,5.0,6.79,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4841,2014,48241.0,1,19.1,1197,85.8,5.0,4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4842,2014,52431.0,1,22.5,998,67.04,5.0,3.01,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4843,2012,68000.0,1,21.9,1396,88.76,5.0,4.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4844,2012,158000.0,1,12.55,2982,168.5,7.0,17.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4845,2014,31446.0,1,20.36,1197,78.9,5.0,4.66,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4846,2015,25000.0,1,18.9,1197,82.0,5.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4847,2016,57000.0,1,18.6,1197,81.83,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4849,2018,57078.0,1,24.3,1248,88.5,5.0,10.19,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4850,2016,47471.0,1,25.8,1498,98.6,5.0,5.25,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4851,2014,50000.0,1,15.26,2143,203.2,5.0,45.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4852,2010,62000.0,1,23.0,1396,90.0,5.0,2.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4853,2013,65807.0,1,19.81,1086,68.05,5.0,3.39,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4854,2014,81768.0,1,26.59,1248,74.0,5.0,5.69,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4855,2018,9952.0,1,10.37,2979,306.0,2.0,58.54,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4856,2017,24000.0,1,27.39,1248,74.0,5.0,8.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4857,2012,72921.0,1,25.44,936,57.6,5.0,2.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4858,2012,59000.0,1,19.4,1198,86.8,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4859,2014,33000.0,2,20.0,1399,68.05,5.0,3.25,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4860,2016,36789.0,1,23.1,998,67.04,5.0,4.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4861,2014,41000.0,1,14.84,2143,170.0,5.0,18.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4863,2015,46650.0,1,19.4,1198,86.8,5.0,4.25,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4864,2018,3000.0,1,21.4,1197,83.1,5.0,8.85,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4865,2014,14799.0,1,21.1,814,55.2,5.0,4.14,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4866,2015,68525.0,1,23.0,1396,90.0,5.0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4867,2018,15000.0,1,10.91,3198,197.0,7.0,33.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4868,2017,29000.0,1,17.4,1497,117.3,5.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4869,2012,77407.0,2,21.5,1248,88.8,5.0,3.53,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4870,2007,118000.0,1,12.9,1598,102.5,5.0,1.35,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4871,2013,75000.0,1,20.54,1598,103.6,5.0,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4872,2012,69000.0,1,16.8,1497,116.3,5.0,4.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4873,2016,52553.0,1,19.67,1582,126.2,5.0,12.26,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4874,2014,58000.0,2,24.4,1120,71.0,5.0,3.99,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4875,2017,24000.0,1,17.9,2143,170.0,5.0,46.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4876,2015,65542.0,1,20.0,1399,68.0,5.0,3.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4877,2013,68008.0,2,15.0,1896,105.0,5.0,6.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4878,2017,22251.0,1,18.49,1493,100.0,7.0,8.75,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4879,2013,55000.0,2,15.8,1499,110.0,5.0,5.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4880,2017,19387.0,1,17.1,1591,121.3,5.0,8.42,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4881,2014,58000.0,1,26.6,998,58.16,5.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4882,2016,24001.0,1,18.6,1197,81.83,5.0,5.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4883,2008,17000.0,1,15.2,1968,140.8,5.0,9.75,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4884,2015,28500.0,1,19.49,1198,67.04,5.0,3.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4885,2014,66000.0,1,15.26,2143,203.2,5.0,30.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4886,2017,22000.0,1,12.83,2179,147.5,5.0,35.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4887,2018,44383.0,1,15.8,1591,121.3,5.0,13.25,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4888,2013,45000.0,1,20.5,1598,103.5,5.0,3.65,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4889,2015,58000.0,1,23.4,1248,74.0,5.0,5.25,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4890,2016,69000.0,1,15.8,1591,121.3,5.0,9.7,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4891,2017,60993.0,1,24.0,1120,70.0,5.0,5.21,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4892,2016,67000.0,1,18.49,1493,100.0,7.0,6.3,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4893,2014,51134.0,1,24.0,1120,70.0,5.0,4.72,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4894,2011,55000.0,2,11.7,2993,245.0,5.0,28.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4895,2018,25082.0,1,28.4,1248,73.75,5.0,8.37,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4896,2012,68350.0,1,12.55,2982,168.5,7.0,14.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4897,2015,50000.0,1,17.68,1968,174.33,5.0,36.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4898,2015,97000.0,1,27.3,1498,98.6,5.0,6.4,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4899,2015,56238.0,1,11.33,4134,335.2,7.0,51.69,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4900,2014,72618.0,1,12.05,2179,120.0,7.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4901,2012,62005.0,1,18.3,1991,147.9,5.0,9.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4902,2012,61250.0,1,25.44,936,57.6,5.0,2.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4903,2014,28469.0,1,18.25,1968,187.74,5.0,24.37,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4904,2018,21488.0,1,14.3,1598,103.52,5.0,9.72,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4905,2014,197000.0,1,23.4,1248,74.0,5.0,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4906,2009,138205.0,2,11.5,2982,171.0,7.0,10.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4907,2012,160000.0,2,22.9,1248,74.0,5.0,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4908,2012,67590.0,1,17.0,1497,118.0,5.0,5.65,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4909,2012,52000.0,1,15.26,2143,203.2,5.0,29.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4910,2008,100000.0,2,17.8,1248,75.0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4911,2017,60048.0,1,26.1,1498,99.0,5.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4912,2009,48000.0,1,20.36,1197,78.9,5.0,2.11,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4913,2011,100000.0,1,19.7,796,46.3,5.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4915,2006,80010.0,2,20.4,1197,81.8,5.0,2.85,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4916,2017,26493.0,1,19.27,2143,170.0,5.0,33.64,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4917,2011,96000.0,2,17.88,1396,52.8,5.0,0.91,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4918,2014,45700.0,2,22.74,796,47.3,5.0,2.42,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4919,2005,13000.0,1,9.3,2771,193.1,5.0,3.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4920,2013,38000.0,1,16.47,1198,73.9,5.0,2.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4921,2019,8018.0,1,22.0,1197,81.8,5.0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4922,2010,144400.0,3,12.05,2179,120.0,8.0,5.25,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4923,2010,152000.0,1,17.8,1248,75.0,5.0,2.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4924,2013,71000.0,1,18.88,1995,184.0,5.0,15.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4925,2012,80000.0,2,25.4,624,37.5,4.0,0.53,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4926,2014,87143.0,1,12.99,2494,100.0,8.0,12.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4927,2012,25000.0,1,18.4,1198,86.8,5.0,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4928,2018,2000.0,1,23.84,1199,83.83,5.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4929,2014,45239.0,1,12.05,2179,120.0,8.0,7.09,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4930,2011,101999.0,1,16.73,1995,218.0,5.0,19.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4931,2014,74219.0,1,21.43,1364,87.2,5.0,10.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4932,2016,25000.0,1,18.0,1497,117.3,5.0,9.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4933,2008,109606.0,1,22.0,1582,126.2,5.0,2.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4934,2015,36000.0,1,26.59,1248,74.0,5.0,4.7,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4935,2016,41810.0,1,20.73,1373,91.1,5.0,7.11,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4936,2014,93321.0,1,22.7,1498,89.84,5.0,6.25,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4937,2011,81000.0,1,20.92,998,67.1,5.0,2.2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4938,2019,25717.0,1,19.0,1199,88.76,5.0,8.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4939,2015,37000.0,1,15.1,2179,140.0,7.0,9.3,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4940,2017,56380.0,1,18.49,1493,100.0,7.0,7.57,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4941,2017,8000.0,1,18.2,1199,88.7,5.0,7.9,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4942,2018,14589.0,1,16.1,1298,88.2,5.0,5.65,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4943,2013,65088.0,1,16.47,1198,73.9,5.0,3.25,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4944,2019,24864.0,1,20.5,1582,126.2,5.0,16.27,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4945,2011,64831.0,1,18.6,1199,79.4,5.0,3.21,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4946,2013,38001.0,1,25.8,1498,98.6,5.0,3.9,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4947,2008,77000.0,2,10.0,2496,157.7,5.0,6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4948,2016,27000.0,1,18.59,2993,265.0,5.0,48.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4949,2016,39000.0,1,20.38,1968,143.0,5.0,18.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4950,2015,131000.0,1,26.59,1248,74.0,5.0,3.6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4951,2015,43000.0,1,26.59,1248,74.0,5.0,5.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4952,2011,68000.0,2,12.8,2494,102.0,7.0,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4953,2016,45165.0,1,16.09,1995,184.0,5.0,41.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4954,2007,120000.0,1,16.73,1995,218.0,5.0,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4955,2014,86091.0,1,15.1,2179,140.0,7.0,10.09,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4956,2009,71499.0,1,17.0,1497,118.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4957,2014,50000.0,1,17.0,2200,139.01,7.0,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4958,2015,66000.0,1,20.14,1498,88.0,5.0,4.91,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4959,2010,45000.0,1,16.0,1198,90.0,5.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4960,2015,69189.0,1,23.59,1364,67.06,5.0,5.3,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4961,2014,40206.0,1,19.01,1461,108.5,5.0,7.22,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4962,2017,36723.0,1,18.56,1995,190.0,5.0,32.57,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4963,2010,57500.0,1,18.5,1197,80.0,5.0,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4964,2018,43912.0,1,15.1,1196,73.0,5.0,4.33,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4965,2011,52000.0,1,17.8,1399,68.0,5.0,3.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4966,2014,60952.0,1,16.8,1497,118.0,5.0,5.91,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4967,2013,87192.0,1,25.2,1248,74.0,5.0,4.35,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4968,2014,58000.0,1,24.0,1120,70.0,5.0,3.25,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4969,2017,59500.0,1,14.75,2967,245.0,7.0,68.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4970,2016,16650.0,1,17.0,1198,74.0,5.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4971,2018,34696.0,1,18.0,1497,117.3,5.0,12.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4972,2018,42243.0,1,27.39,1248,74.0,5.0,7.48,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4973,2016,57824.0,1,24.0,1120,70.0,5.0,5.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4974,2011,110000.0,1,19.3,1248,73.9,5.0,3.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4975,2013,72000.0,1,18.0,2179,115.0,5.0,15.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
